funding_rounds,funding_total_usd,milestones,relationships
1.88371522789085,1.1666728060093863,4.6273333569811435,0.9275657496478308
-0.5752465948006266,-0.1968933068385295,3.5368930187143675,0.579513431616168
-0.5752465948006266,-0.1968933068385295,0.2655720039140397,-0.1165912044471577
0.2444073460965323,-0.02537555679476654,2.4464526804475915,0.7187343588288331
-0.5752465948006266,-0.1968933068385295,0.2655720039140397,-0.04698074084082514
0.2444073460965323,-0.1968933068385295,3.5368930187143675,0.37068204079717026
3.5230231096851683,2.1381218994172526,-0.8248683343527362,0.7187343588288331
1.88371522789085,0.15044018794024305,0.2655720039140397,0.16185064997817256
1.88371522789085,0.9351238434503061,2.4464526804475915,1.0667866768604959
-0.5752465948006266,-0.1968933068385295,-0.8248683343527362,-0.25581213165982286
-0.5752465948006266,-0.1968933068385295,0.2655720039140397,-0.1165912044471577
-0.5752465948006266,-0.1968933068385295,3.5368930187143675,-0.04698074084082514
0.2444073460965323,-0.19346295183765425,0.2655720039140397,-0.25581213165982286
-0.5752465948006266,-0.1968933068385295,-0.8248683343527362,-0.25581213165982286
-0.5752465948006266,-0.1968933068385295,0.2655720039140397,-0.25581213165982286
1.0640612869936912,0.19073680826037478,-0.8248683343527362,-0.1165912044471577
1.0640612869936912,-0.1968933068385295,-0.8248683343527362,0.02262972276550743
-0.5752465948006266,-0.1968933068385295,-0.8248683343527362,-0.25581213165982286
-0.5752465948006266,-0.1968933068385295,-0.8248683343527362,-0.25581213165982286
0.2444073460965323,-0.11113443181664802,1.3560123421808155,0.23146111358450513
0.2444073460965323,-0.1968933068385295,-0.8248683343527362,-0.25581213165982286
0.2444073460965323,-0.12485585182014906,-0.8248683343527362,-0.1165912044471577
-0.5752465948006266,-0.1968933068385295,2.4464526804475915,-0.1165912044471577
-0.5752465948006266,-0.1968933068385295,-0.8248683343527362,-0.18620166805349028
-0.5752465948006266,-0.1968933068385295,0.2655720039140397,-0.04698074084082514
-0.5752465948006266,-0.1968933068385295,-0.8248683343527362,-0.04698074084082514
-0.5752465948006266,-0.1968933068385295,-0.8248683343527362,-0.18620166805349028
-0.5752465948006266,-0.1968933068385295,-0.8248683343527362,-0.25581213165982286
5.162330991479486,3.9709880192249103,2.4464526804475915,2.8766587306251425
-0.5752465948006266,-0.1968933068385295,-0.8248683343527362,-0.25581213165982286
0.2444073460965323,-0.1968933068385295,-0.8248683343527362,0.09224018637183999
0.2444073460965323,-0.1955211648381794,0.2655720039140397,0.09224018637183999
0.2444073460965323,-0.1968933068385295,1.3560123421808155,0.02262972276550743
-0.5752465948006266,-0.1968933068385295,0.2655720039140397,-0.25581213165982286
