funding_rounds,funding_total_usd,milestones,relationships
1.8830596483980138,1.2024065725969766,4.653370232150442,0.9490371933746286
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,0.16576756361345124
-0.5753390934841691,-0.19801578179954016,3.558735607749487,0.5930055434831843
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.11905775629970415
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.11905775629970415
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.0478514263214153
1.8830596483980138,0.15870589523227296,0.27483173454662496,0.16576756361345124
1.8830596483980138,0.9645990029824738,2.464100983348533,1.0914498533312063
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,-0.2614704162562818
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.11905775629970415
0.2441271538098918,-0.19449270669414012,0.27483173454662496,-0.2614704162562818
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,-0.2614704162562818
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.2614704162562818
1.0635934011039527,-0.19801578179954016,-0.8198028898543293,0.023354903656873545
0.2441271538098918,-0.14516965521853953,0.27483173454662496,0.30818022357002894
0.2441271538098918,-0.1099389041645391,1.369466358947579,0.23697389359174006
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,-0.2614704162562818
0.2441271538098918,-0.19801578179954016,-0.8198028898543293,-0.2614704162562818
0.2441271538098918,-0.12403120458613925,-0.8198028898543293,-0.11905775629970415
0.2441271538098918,-0.19801578179954016,0.27483173454662496,0.37938655354831774
-0.5753390934841691,-0.19801578179954016,2.464100983348533,-0.11905775629970415
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,-0.190264086277993
-0.5753390934841691,-0.19801578179954016,1.369466358947579,-0.190264086277993
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,-0.190264086277993
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,-0.2614704162562818
5.160924637574257,4.082520471261511,2.464100983348533,2.942814432766716
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,-0.2614704162562818
0.2441271538098918,-0.19801578179954016,-0.8198028898543293,0.09456123363516239
0.2441271538098918,-0.19660655175738015,0.27483173454662496,0.09456123363516239
0.2441271538098918,-0.19801578179954016,1.369466358947579,0.023354903656873545
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.2614704162562818
1.0635934011039527,-0.1684219509141798,-0.8198028898543293,1.0914498533312063
-0.5753390934841691,-0.19801578179954016,2.464100983348533,0.09456123363516239
1.8830596483980138,3.152329997332949,2.464100983348533,1.7323068231358059
0.2441271538098918,-0.09232352863753888,1.369466358947579,0.16576756361345124
-0.5753390934841691,-0.19801578179954016,1.369466358947579,0.4505928835266066
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,-0.2614704162562818
0.2441271538098918,-0.18568501893064002,0.27483173454662496,-0.11905775629970415
0.2441271538098918,-0.19801578179954016,1.369466358947579,0.09456123363516239
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,-0.190264086277993
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,-0.2614704162562818
-0.5753390934841691,-0.19801578179954016,1.369466358947579,-0.0478514263214153
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,0.023354903656873545
0.2441271538098918,-0.08880045353213883,2.464100983348533,0.09456123363516239
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.0478514263214153
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,-0.2614704162562818
2.702525895692075,0.1719071042674643,0.27483173454662496,-0.190264086277993
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,6.2183056117680024
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.11905775629970415
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.0478514263214153
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.0478514263214153
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,0.09456123363516239
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.0478514263214153
-0.5753390934841691,-0.19801578179954016,-0.8198028898543293,0.023354903656873545
0.2441271538098918,-0.18815117150442004,1.369466358947579,-0.11905775629970415
-0.5753390934841691,-0.19801578179954016,0.27483173454662496,-0.2614704162562818
3.5219921429861354,1.4366910671060795,1.369466358947579,1.162656183309495
