funding_rounds,funding_total_usd,milestones,relationships,age
1.061712857892755,0.20391093998364737,2.440358200172271,0.0026264559866089744,0.694242025144736
-0.5733059360201144,-0.19930390844319365,-0.8210179394734096,-0.20134790329944233,-0.25522562097444507
-0.5733059360201144,-0.19930390844319365,-0.8210179394734096,-0.06536499710874145,0.061263594398615256
1.061712857892755,4.647531411531466,0.2661074404084839,1.2944640647982673,2.6986737225074515
1.061712857892755,-0.16071449434070834,-0.8210179394734096,-0.06536499710874145,-0.5717148363475054
0.24420346093632037,0.046131216686187845,1.3532328202903774,-0.1333564502040919,-0.23307137589833088
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,-0.1333564502040919,-0.4493390064032554
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,-0.20134790329944233,0.48324921489602907
-0.5733059360201144,-0.19930390844319365,-0.8210179394734096,-0.20134790329944233,-0.044232810725738196
-0.5733059360201144,-0.19930390844319365,-0.8210179394734096,-0.20134790329944233,1.0107312405177962
0.24420346093632037,-0.19930390844319365,-0.8210179394734096,-0.06536499710874145,-0.15922389231128342
-0.5733059360201144,-0.19930390844319365,-0.8210179394734096,-0.20134790329944233,-0.36072202609879855
0.24420346093632037,-0.19930390844319365,-0.8210179394734096,-0.20134790329944233,-0.25522562097444507
0.24420346093632037,-0.19930390844319365,1.3532328202903774,-0.06536499710874145,-0.6772112414718588
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,-0.20134790329944233,0.7997384302690894
0.24420346093632037,0.3090974221819537,1.3532328202903774,0.2745922683680107,0.7997384302690894
1.061712857892755,0.48090200977252073,-0.8210179394734096,-0.1333564502040919,0.19102417270157004
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,0.0026264559866089744,0.061263594398615256
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,-0.06536499710874145,3.32215747679238
1.061712857892755,-0.13969823519748673,-0.8210179394734096,0.2745922683680107,-0.25522562097444507
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,-0.1333564502040919,-0.25522562097444507
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,-0.06536499710874145,-0.2647202974356369
1.061712857892755,0.3266285025483381,0.2661074404084839,0.0026264559866089744,1.3272204558908567
-0.5733059360201144,-0.19930390844319365,-0.8210179394734096,-0.20134790329944233,1.2217240507665033
-0.5733059360201144,-0.19930390844319365,-0.8210179394734096,-0.20134790329944233,-0.25522562097444507
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,-0.20134790329944233,-0.25522562097444507
-0.5733059360201144,-0.19930390844319365,-0.8210179394734096,-0.06536499710874145,-0.25522562097444507
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,0.0026264559866089744,-0.466218431223152
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,-0.20134790329944233,0.7997384302690894
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,-0.20134790329944233,0.1667599995229687
0.24420346093632037,-0.19842735442487444,0.2661074404084839,0.0706179090819594,-0.5073620292216497
0.24420346093632037,-0.16424174771042488,0.2661074404084839,-0.20134790329944233,-0.6772112414718588
-0.5733059360201144,-0.19930390844319365,0.2661074404084839,-0.06536499710874145,-0.25522562097444507
-0.5733059360201144,-0.19930390844319365,-0.8210179394734096,-0.20134790329944233,-0.25522562097444507
5.966769239631363,2.954537449469359,1.3532328202903774,1.6344213302750195,0.27225640464732215
0.24420346093632037,-0.19930390844319365,1.3532328202903774,0.5465580807494125,0.6077349729427661
