funding_rounds,funding_total_usd,milestones,relationships,age
1.8773076041640533,-0.18952054406507463,1.3606987292608863,-0.0475899317062174,-0.4872415275948239
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,0.08938122960353562,-0.47031591179560445
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,0.02089564894865911,0.05860958193000268
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.5782167125156282
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.8056546748176394
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.0027457753421677544
1.0600369944752583,4.986138590181018,-0.8219803380137195,0.36332355222304163,-0.15296061556024018
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,0.2701797794202455
2.6945782138528482,1.108405951884224,-0.8219803380137195,0.4318091328779181,0.5875350756556098
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.0475899317062174,0.2701797794202455
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.25304667367084693,-0.7316051056960544
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.2587457143053616
1.0600369944752583,-0.015717331290908146,0.2693591956235833,0.15786681025841212,-0.6818861092858473
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,0.2701797794202455
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,1.1166649394266832,2.1743115568324316
0.24276638478646334,-0.1429256741761431,-0.8219803380137195,-0.11607551236109391,1.5396009643617026
1.0600369944752583,-0.11933078506012279,1.3606987292608863,0.15786681025841212,-0.47031591179560445
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
0.24276638478646334,0.32353317056635916,-0.8219803380137195,-0.25304667367084693,0.6933201744007312
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,0.08938122960353562,0.2701797794202455
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,2.452038262898189,41.79709984842332,7.040426099108017
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,0.02089564894865911,-0.047175516815118744
0.24276638478646334,-0.17782225089758266,1.3606987292608863,-0.0475899317062174,-0.7305472547086032
0.24276638478646334,-0.1744798814211564,-0.8219803380137195,-0.0475899317062174,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.2587457143053616
0.24276638478646334,-0.0775511666047943,-0.8219803380137195,-0.0475899317062174,2.1743115568324316
1.0600369944752583,5.220104453530857,0.2693591956235833,1.1851505200815597,0.4817499769104884
1.0600369944752583,-0.13704534328518206,-0.8219803380137195,-0.25304667367084693,-0.6818861092858473
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.25304667367084693,0.1643946806751241
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.11607551236109391,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,2.452038262898189,0.36332355222304163,1.0106754706360954
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.24182009850614217
1.8773076041640533,-0.15024770271706586,0.2693591956235833,-0.0475899317062174,0.05860958193000268
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.047175516815118744
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.21114241987005694
2.6945782138528482,0.6791612828581153,1.3606987292608863,0.4318091328779181,-0.4438696371093241
0.24276638478646334,-0.1878493593268615,-0.8219803380137195,-0.25304667367084693,-0.6110100931266159
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.0475899317062174,-0.47031591179560445
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.24182009850614217
0.24276638478646334,0.6410582708268556,0.2693591956235833,-0.0475899317062174,0.5875350756556098
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,0.08938122960353562,-0.15296061556024018
0.24276638478646334,-0.19453409827971405,-0.8219803380137195,0.36332355222304163,-0.2587457143053616
1.0600369944752583,-0.13771381718046732,0.2693591956235833,-0.1845610930159704,-0.6818861092858473
0.24276638478646334,-0.19453409827971405,0.2693591956235833,0.08938122960353562,-0.2502829064057519
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.0475899317062174,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.364530813050483
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,0.2320971438720019
0.24276638478646334,0.8081767446481696,1.3606987292608863,-0.11607551236109391,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,0.08938122960353562,0.8213201438823282
2.6945782138528482,-0.013177130488824173,0.2693591956235833,0.15786681025841212,-0.5761010105407259
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,0.7314028099489749
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,-0.1845610930159704,-0.6205307520136769
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.11607551236109391,0.8953697130039132
0.24276638478646334,-0.10763249189263081,1.3606987292608863,0.08938122960353562,-0.3867456837869585
0.24276638478646334,0.5407871865340673,-0.8219803380137195,-0.11607551236109391,-0.047175516815118744
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.5761010105407259
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.09160525828806974
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.0475899317062174,-0.30317545577831256
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.2587457143053616
0.24276638478646334,8.49562654042861,-0.8219803380137195,0.08938122960353562,1.1164605693812168
0.24276638478646334,-0.1544256645625987,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.11607551236109391,-0.6818861092858473
2.6945782138528482,0.40064163438751343,-0.8219803380137195,1.5275784233559424,-0.047175516815118744
-0.5745042249023317,-0.19453409827971405,4.634717330172794,0.6372658748425476,0.4817499769104884
1.0600369944752583,0.2667128894671124,0.2693591956235833,-0.0475899317062174,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.6818861092858473
0.24276638478646334,-0.19453409827971405,-0.8219803380137195,-0.0475899317062174,-0.9484645581235532
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,1.0106754706360954
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.3338531344143978
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.3761671739124464
0.24276638478646334,-0.19403274285825012,0.2693591956235833,-0.1845610930159704,-0.5009935904316897
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,2.7032370505580383
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.4618531038959947
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,1.645386063106824
1.8773076041640533,-0.14800831516786025,0.2693591956235833,0.02089564894865911,-0.408960554523434
0.24276638478646334,0.27339762841996496,-0.8219803380137195,-0.25304667367084693,0.2701797794202455
1.0600369944752583,0.9381119262470522,-0.8219803380137195,-0.0475899317062174,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,0.22635239091328863,1.1164605693812168
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,-0.0475899317062174,1.2222456681263383
0.24276638478646334,-0.19344782819987552,-0.8219803380137195,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.5761010105407259
1.0600369944752583,0.2537077632580325,2.452038262898189,0.7057514554974241,0.6933201744007312
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.2936547968912517
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.4967621864818848
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.0475899317062174,-0.2587457143053616
1.0600369944752583,0.4614005636777809,-0.8219803380137195,-0.11607551236109391,-0.047175516815118744
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,0.5780144167685489
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.11607551236109391,-0.2143159728324106
0.24276638478646334,-0.10429012241620453,0.2693591956235833,-0.1845610930159704,-0.5316712690677748
-0.5745042249023317,-0.19453409827971405,2.452038262898189,0.36332355222304163,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,0.08938122960353562,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,0.36332355222304163,-0.41742336242304373
0.24276638478646334,-0.020730885505547563,-0.8219803380137195,-0.11607551236109391,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.5020514414191408
-0.5745042249023317,-0.19453409827971405,2.452038262898189,0.08938122960353562,0.26912192843279437
1.0600369944752583,-0.1243443392747622,1.3606987292608863,-0.11607551236109391,-0.364530813050483
0.24276638478646334,-0.1878493593268615,-0.8219803380137195,-0.1845610930159704,-0.25239860838065437
1.0600369944752583,0.21208520274440132,0.2693591956235833,0.9796937781169301,0.6933201744007312
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.047175516815118744
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,0.02089564894865911,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,0.22635239091328863,-0.2587457143053616
1.0600369944752583,-0.16829649788976778,0.2693591956235833,0.9112081974620536,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,0.02089564894865911,1.645386063106824
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.2587457143053616
1.0600369944752583,-0.13604263244225417,1.3606987292608863,-0.11607551236109391,-0.6025472852270063
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.6554398345995669
0.24276638478646334,-0.16946632720651697,-0.8219803380137195,0.02089564894865911,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,0.08938122960353562,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,0.2701797794202455
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.853257969252944
0.24276638478646334,0.3068213231842278,0.2693591956235833,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,0.15786681025841212,-0.33808453836420266
1.8773076041640533,-0.02741562445840012,0.2693591956235833,-0.1845610930159704,-0.2587457143053616
1.0600369944752583,0.14036694475418496,0.2693591956235833,0.8427226168071772,0.4817499769104884
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.0475899317062174,-0.06410113261433818
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
0.24276638478646334,-0.19453409827971405,0.2693591956235833,-0.0475899317062174,-0.5761010105407259
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.28519198899164194
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.15296061556024018
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.0475899317062174,0.37596487816536694
0.24276638478646334,0.04611650402297801,0.2693591956235833,-0.11607551236109391,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.6808282582983961
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.7707455922317493
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,0.02089564894865911,0.05860958193000268
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,0.02089564894865911,-0.47031591179560445
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,0.4817499769104884
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,1.3906072620461893,0.37596487816536694
0.24276638478646334,0.09625204616937219,1.3606987292608863,0.08938122960353562,-0.43011757427245834
1.8773076041640533,0.1889611866402199,1.3606987292608863,0.15786681025841212,-0.28519198899164194
3.5118488235416434,3.524533386533375,0.2693591956235833,0.5687802941876712,0.1643946806751241
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.15296061556024018
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
1.0600369944752583,-0.10596130715441766,-0.8219803380137195,0.02089564894865911,-0.47031591179560445
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,0.6933201744007312
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,0.08938122960353562,0.1643946806751241
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,0.7991052731458527
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,0.08938122960353562,-0.364530813050483
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
1.0600369944752583,-0.18367139748132866,0.2693591956235833,0.08938122960353562,-0.6046629872019086
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.7876712080309687
0.24276638478646334,-0.18617817458864835,-0.8219803380137195,-0.1845610930159704,-0.2587457143053616
0.24276638478646334,-0.19453409827971405,0.2693591956235833,0.6372658748425476,0.4817499769104884
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,0.4318091328779181,-0.2587457143053616
1.0600369944752583,0.11716906228457455,-0.8219803380137195,-0.0475899317062174,0.1643946806751241
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,0.22635239091328863,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.11607551236109391,-0.5411919279548358
1.0600369944752583,-0.1905232549080025,-0.8219803380137195,-0.11607551236109391,-0.8490265653031391
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,-0.1845610930159704,0.2701797794202455
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
0.24276638478646334,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.6924646191603594
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,-0.1845610930159704,-0.047175516815118744
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,0.15786681025841212,-0.15296061556024018
0.24276638478646334,0.7680683109310542,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
0.24276638478646334,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.8299852475290174
2.6945782138528482,1.5267861820798194,1.3606987292608863,0.9796937781169301,-0.15296061556024018
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.2587457143053616
0.24276638478646334,-0.16244735130602178,1.3606987292608863,-0.1845610930159704,-0.6289935599132865
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.6734233013862376
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,0.005717032557441967
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.6818861092858473
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,0.37596487816536694
0.24276638478646334,-0.11632265253133914,-0.8219803380137195,-0.0475899317062174,-0.6818861092858473
1.8773076041640533,1.5580603990337925,0.2693591956235833,0.6372658748425476,0.2701797794202455
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,10.637119456442145
0.24276638478646334,0.6410582708268556,1.3606987292608863,0.36332355222304163,-0.15296061556024018
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.6723654503987864
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.11607551236109391,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,0.1643946806751241
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.11607551236109391,1.645386063106824
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,0.22635239091328863,0.6933201744007312
0.24276638478646334,-0.16816280311071072,-0.8219803380137195,-0.1845610930159704,-0.8225802906168588
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,0.02089564894865911,-0.2587457143053616
3.5118488235416434,1.4933624873155567,2.452038262898189,0.6372658748425476,-0.18786969814613025
0.24276638478646334,-0.1903561364341812,-0.8219803380137195,-0.25304667367084693,-0.6818861092858473
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.09054740730061854
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.11607551236109391,0.9048903718909741
1.8773076041640533,0.2800824007965123,0.2693591956235833,-0.1845610930159704,-0.2587457143053616
0.24276638478646334,-0.11097486136905708,1.3606987292608863,-0.0475899317062174,-0.47031591179560445
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,0.21305582609788004
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,0.9218159876901936
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,3.337947643028767
0.24276638478646334,-0.19119172880328777,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,-0.1845610930159704,0.6287912641662072
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.2587457143053616
1.8773076041640533,-0.1769866585284761,1.3606987292608863,0.02089564894865911,-0.5930266263399453
1.8773076041640533,0.10607506951842044,0.2693591956235833,0.9796937781169301,-0.056696175702179656
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.2587457143053616
0.24276638478646334,-0.15584617159007988,-0.8219803380137195,-0.11607551236109391,1.4338158656165811
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,0.15786681025841212,0.5875350756556098
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.3137539656528247
1.0600369944752583,-0.14740618730668206,-0.8219803380137195,-0.11607551236109391,-0.047175516815118744
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,0.2701797794202455
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,-0.0475899317062174,-0.8775885419643219
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.25304667367084693,2.3858817543226745
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.15296061556024018
0.24276638478646334,-0.1799112318203491,1.3606987292608863,0.4318091328779181,-0.5761010105407259
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.25304667367084693,-0.47031591179560445
1.0600369944752583,0.5742108812983301,-0.8219803380137195,0.08938122960353562,-0.15296061556024018
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.42905972328500713
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,0.06495668785471002
0.24276638478646334,-0.10429012241620453,0.2693591956235833,0.5687802941876712,0.05860958193000268
-0.5745042249023317,-0.19453409827971405,1.3606987292608863,0.02089564894865911,-0.34020024033910506
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.0475899317062174,0.4722293180234275
0.24276638478646334,-0.1614446404630939,-0.8219803380137195,-0.11607551236109391,-0.5602332457289576
-0.5745042249023317,-0.19453409827971405,-0.8219803380137195,-0.1845610930159704,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,-0.2587457143053616
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.2587457143053616
0.24276638478646334,-0.03744273288767896,1.3606987292608863,0.4318091328779181,-0.5761010105407259
1.0600369944752583,0.10627912117495626,-0.8219803380137195,0.08938122960353562,-0.15296061556024018
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.11607551236109391,0.7991052731458527
-0.5745042249023317,-0.19453409827971405,0.2693591956235833,-0.1845610930159704,-0.41742336242304373
