funding_rounds,funding_total_usd,milestones,relationships
1.891905252082405,1.1746937760619869,4.644118289203847,1.0206665181190138
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,0.18158360857572736
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.12353744944001314
0.24915738691269781,-0.0234438028465694,2.4588189757012393,0.7918257246072083
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.047257184936078014
0.24915738691269781,-0.19583769909240484,3.5514686324525435,0.4104244020875327
3.5346531172521125,2.1511052213749995,-0.819129994552673,0.7918257246072083
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.2760979784478834
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.12353744944001314
-0.5722165456721559,-0.19583769909240484,3.5514686324525435,-0.047257184936078014
0.24915738691269781,-0.19238982116748812,0.27351966219863116,-0.2760979784478834
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.2760979784478834
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.2760979784478834
1.0705313194975514,0.19377250642318325,-0.819129994552673,-0.12353744944001314
1.0705313194975514,-0.19583769909240484,-0.819129994552673,0.029023079567857116
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.2760979784478834
0.24915738691269781,-0.1441195302186542,0.27351966219863116,0.3341441375835976
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.2760979784478834
0.24915738691269781,-0.10964075096948712,1.3661693189499353,0.2578638730796625
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.2760979784478834
0.24915738691269781,-0.12343226266915396,-0.819129994552673,-0.12353744944001314
0.24915738691269781,-0.19583769909240484,0.27351966219863116,0.4104244020875327
-0.5722165456721559,-0.19583769909240484,2.4588189757012393,-0.12353744944001314
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.047257184936078014
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.047257184936078014
-0.5722165456721559,-0.19583769909240484,1.3661693189499353,-0.19981771394394826
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.19981771394394826
5.17740098242182,3.9933339796813963,2.4588189757012393,3.1565139242291975
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.2760979784478834
0.24915738691269781,-0.19583769909240484,-0.819129994552673,0.10530334407179225
0.24915738691269781,-0.19445854792243816,0.27351966219863116,0.10530334407179225
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.2760979784478834
1.0705313194975514,-0.16687552452310447,-0.819129994552673,1.173227047126884
-0.5722165456721559,-0.19583769909240484,2.4588189757012393,0.10530334407179225
1.891905252082405,3.0829976669214876,2.4588189757012393,1.8597494276623003
0.24915738691269781,-0.09240136134490358,1.3661693189499353,0.18158360857572736
-0.5722165456721559,-0.19583769909240484,1.3661693189499353,0.4867046665914679
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.2760979784478834
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.2760979784478834
0.24915738691269781,-0.19583769909240484,1.3661693189499353,0.10530334407179225
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,0.029023079567857116
0.24915738691269781,-0.08895348341998686,2.4588189757012393,0.10530334407179225
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.047257184936078014
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.2760979784478834
2.713279184667259,0.1661894830238496,0.27351966219863116,-0.19981771394394826
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,6.665406091410214
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.12353744944001314
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.047257184936078014
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.047257184936078014
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,0.029023079567857116
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,0.10530334407179225
0.24915738691269781,-0.19238982116748812,0.27351966219863116,-0.19981771394394826
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.047257184936078014
0.24915738691269781,-0.19428615402619231,-0.819129994552673,-0.2760979784478834
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,0.029023079567857116
0.24915738691269781,-0.18618364090263806,1.3661693189499353,-0.12353744944001314
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.2760979784478834
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.12353744944001314
-0.5722165456721559,-0.19583769909240484,0.27351966219863116,-0.047257184936078014
1.0705313194975514,-0.18954532187943185,-0.819129994552673,-0.047257184936078014
-0.5722165456721559,-0.19583769909240484,3.5514686324525435,7.351928471945629
-0.5722165456721559,-0.19583769909240484,-0.819129994552673,-0.2760979784478834
